ContestId,TabulatorId,BatchId,RecordId,PrecinctId,Rank 1,Rank 2,Rank 3,Rank 4,Rank 5
1,40,1,42,42,4,9,5,3,12
1,40,1,43,43,1,7,11,8,9
1,40,1,44,44,1,12,8,11,7
1,40,1,45,45,3,7,1,12,5
1,40,1,46,46,5,4,8,7,3
1,40,1,47,47,3,4,1,7,11
1,40,1,48,48,1,11,8,9,5
1,40,1,49,49,8,1,7,5,11
1,40,1,50,50,5,7,12,9,4
1,40,1,51,51,5,1,8,4,3
1,40,1,52,52,8,11,5,12,1
1,40,1,53,53,7,8,9,5,3
1,40,1,54,54,7,1,5,11,3
1,40,1,55,55,3,5,9,8,7
1,40,1,56,56,5,3,1,12,8
1,40,1,57,57,8,4,5,1,7
1,40,1,58,58,11,3,5,1,7
1,40,1,59,59,9,5,7,1,4
1,40,1,60,60,8,4,12,3,7
1,40,1,61,61,8,5,12,4,9
1,40,1,62,62,3,11,12,7,1
1,40,1,63,63,5,8,7,4,3
1,40,1,64,64,3,5,12,9,7
1,40,1,65,65,3,7,11,8,9
1,40,1,66,66,3,1,8,7,5
1,40,1,67,67,8,3,1,11,9
1,40,1,68,68,12,1,8,7,9
1,40,1,69,69,5,1,4,1,3
1,40,1,70,70,8,4,5,7,9
1,40,1,71,71,4,8,12,11,1
1,40,1,72,72,12,7,8,1,9
1,40,1,73,73,undervote,undervote,undervote,undervote,undervote
1,40,1,74,74,11,9,1,4,5
1,40,1,75,75,8,5,11,7,3
1,40,1,76,76,3,8,12,1,5
1,40,1,77,77,9,3,12,11,1
1,40,1,78,78,4,9,5,7,1
1,40,1,79,79,1,5,8,11,3
1,40,1,80,80,12,3,8,4,11
1,40,1,81,81,1,8,12,5,9
1,40,1,82,82,9,7,8,1,11
1,40,1,83,83,undervote,undervote,undervote,undervote,undervote
1,40,1,84,84,1,7,4,9,5
1,40,1,85,85,5,1,9,4,7
1,40,1,86,86,1,7,11,5,3
1,40,1,87,87,1,3,7,9,5
1,40,1,88,88,1,11,9,7,5
1,40,1,89,89,undervote,undervote,undervote,undervote,undervote
1,40,1,90,90,4,12,11,9,3
1,40,1,91,91,7,3,8,5,9
1,40,1,92,92,3,7,12,11,5
1,40,1,93,93,11,3,8,4,1
1,40,1,94,94,4,8,11,7,5
1,40,1,95,95,9,12,1,4,11
1,40,1,96,96,undervote,undervote,undervote,undervote,undervote
1,40,1,97,97,9,4,1,7,11
1,40,1,98,98,undervote,undervote,undervote,undervote,undervote
1,40,1,99,99,3,4,7,1,11
1,40,1,100,100,3,11,7,1,5
1,32,1,1,1,11,9,3,1,8
1,32,1,2,2,8,4,1,12,3
1,32,1,3,3,8,7,12,3,4
1,32,1,4,4,12,4,8,7,11
1,32,1,5,5,11,12,4,5,3
1,32,1,6,6,8,12,11,3,4
1,32,1,7,7,12,1,11,9,4
1,32,1,8,8,5,4,7,3,8
1,32,1,9,9,11,9,12,8,4
1,32,1,10,10,4,1,8,5,3
1,32,1,11,11,7,3,4,9,1
1,32,1,12,12,5,4,9,1,3
1,32,1,13,13,5,3,11,12,7
1,32,1,14,14,8,4,1,3,12
1,32,1,15,15,1,3,8,7,11
1,32,1,16,16,8,9,12,4,5
1,32,1,17,17,4,9,8,12,7
1,32,1,18,18,8,12,3,7,5
1,32,1,19,19,8,4,9,1,3
1,32,1,20,20,1,11,4,7,8
1,32,1,21,21,4,5,9,1,12
1,32,1,22,22,undervote,undervote,undervote,undervote,undervote
1,32,1,23,23,11,3,8,12,7
1,32,1,24,24,9,12,4,5,8
1,32,1,25,25,5,1,3,9,7
1,32,1,26,26,undervote,undervote,undervote,undervote,undervote
1,32,1,27,27,8,11,7,4,3
1,32,1,28,28,7,3,12,9,1
1,32,1,29,29,undervote,undervote,undervote,undervote,undervote
1,32,1,30,30,7,5,12,11,4
1,32,1,31,31,4,8,9,11,12
1,32,1,32,32,undervote,undervote,undervote,undervote,undervote
1,32,1,33,33,12,11,4,8,9
1,32,1,34,34,9,4,1,8,7
1,32,1,35,35,11,4,3,5,9
1,32,1,36,36,1,4,12,5,7
1,32,1,37,37,9,12,7,5,4
1,32,1,38,38,9,12,8,1,4
1,32,1,39,39,9,11,4,7,12
1,32,1,40,40,7,1,9,11,5
1,32,1,41,41,5,3,1,9,8
1,32,1,42,42,5,3,4,9,12
1,32,1,43,43,8,1,7,12,3
1,32,1,44,44,5,8,1,9,12
1,32,1,45,45,11,3,12,4,1
1,32,1,46,46,12,1,3,7,4
1,32,1,47,47,5,8,7,9,1
1,32,1,48,48,undervote,undervote,undervote,undervote,undervote
1,32,1,49,49,11,9,7,4,5
1,32,1,50,50,5,7,11,4,9
1,32,1,51,51,11,8,3,5,4
1,32,1,52,52,11,1,9,4,8
1,32,1,53,53,8,5,9,1,7
1,32,1,54,54,5,7,3,9,12
1,32,1,55,55,3,5,1,9,11
1,32,1,56,56,4,8,12,1,7
1,32,1,57,57,8,3,overvote,7,1
1,32,1,58,58,9,11,7,4,12
1,32,1,59,59,9,5,3,4,12
1,32,1,60,60,5,9,8,11,1
1,32,1,61,61,7,1,9,12,11
1,32,1,62,62,8,1,11,3,12
1,32,1,63,63,4,9,8,7,5
1,32,1,64,64,11,4,5,7,1
1,32,1,65,65,1,4,12,8,5
1,32,1,66,66,8,9,3,12,11
1,32,1,67,67,1,8,9,5,4
1,32,1,68,68,8,3,1,7,11
1,32,1,69,69,1,8,7,9,5
1,32,1,70,70,3,1,12,8,9
1,32,1,71,71,7,4,12,11,9
1,32,1,72,72,7,12,3,5,8
1,32,1,73,73,4,3,7,1,11
1,32,1,74,74,undervote,undervote,undervote,undervote,undervote
1,32,1,75,75,9,5,7,11,8
1,32,1,76,76,12,11,7,4,8
1,32,1,77,77,7,4,9,1,8
1,32,1,78,78,12,11,1,5,3
1,32,1,79,79,4,8,3,12,11
1,32,1,80,80,12,8,11,1,5
1,32,1,81,81,12,1,4,3,11
1,32,1,82,82,9,5,4,3,8
1,32,1,83,83,3,5,8,7,11
1,32,1,84,84,3,9,7,4,12
1,32,1,85,85,3,8,12,7,1
1,32,1,86,86,5,7,3,8,12
1,32,1,87,87,8,5,3,11,7
1,32,1,88,88,undervote,undervote,undervote,undervote,undervote
1,32,1,89,89,4,3,7,8,9
1,32,1,90,90,1,9,7,3,11
1,32,1,91,91,8,3,11,4,12
1,32,1,92,92,8,1,4,9,11
1,32,1,93,93,9,7,8,4,1
1,32,1,94,94,1,7,12,9,5
1,32,1,95,95,12,1,11,4,3
1,32,1,96,96,5,8,1,12,11
1,32,1,97,97,9,3,4,1,5
1,32,1,98,98,1,5,3,4,9
1,32,1,99,99,7,1,3,5,11
1,32,1,100,100,4,3,7,12,9
1,7,1,1,1,8,1,12,3,4
1,7,1,2,2,3,11,4,1,5
1,7,1,3,3,9,4,7,1,12
1,7,1,4,4,8,3,11,9,7
1,7,1,5,5,12,5,overvote,1,4
1,7,1,6,6,11,9,5,3,7
1,7,1,7,7,3,12,4,9,1
1,7,1,8,8,9,5,4,12,1
1,7,1,9,9,9,12,3,11,4
1,7,1,10,10,undervote,undervote,undervote,undervote,undervote
1,7,1,11,11,8,1,11,7,4
1,7,1,12,12,12,4,11,1,8
1,7,1,13,13,undervote,undervote,undervote,undervote,undervote
1,7,1,14,14,3,4,5,1,8
1,7,1,15,15,8,1,3,11,12
1,7,1,16,16,9,12,1,11,5
1,7,1,17,17,7,3,9,8,11
1,7,1,18,18,5,4,7,1,11
1,7,1,19,19,1,4,3,12,7
1,7,1,20,20,11,9,1,7,8
1,7,1,21,21,3,11,9,1,8
1,7,1,22,22,8,7,4,12,11
1,7,1,23,23,9,3,8,7,5
1,7,1,24,24,3,11,12,9,5
1,7,1,25,25,11,7,8,9,5
1,7,1,26,26,3,12,4,7,11
1,7,1,27,27,5,12,1,11,7
1,7,1,28,28,1,7,4,12,9
1,7,1,29,29,11,8,9,5,4
1,7,1,30,30,9,7,8,4,1
1,7,1,31,31,undervote,undervote,undervote,undervote,undervote
1,7,1,32,32,3,9,8,11,1
1,7,1,33,33,9,11,7,3,4
1,7,1,34,34,4,1,7,9,12
1,7,1,35,35,5,9,12,7,4
1,7,1,36,36,1,11,5,3,8
1,7,1,37,37,4,7,12,11,8
1,7,1,38,38,undervote,undervote,undervote,undervote,undervote
1,7,1,39,39,9,3,8,12,1
1,7,1,40,40,1,9,12,11,8
1,7,1,41,41,12,5,1,4,9
1,7,1,42,42,3,9,12,11,8
1,7,1,43,43,3,9,1,12,7
1,7,1,44,44,3,9,7,8,12
1,7,1,45,45,3,7,9,5,8
1,7,1,46,46,3,9,11,4,7
1,7,1,47,47,3,8,7,9,1
1,7,1,48,48,12,12,9,3,11
1,7,1,49,49,12,3,4,9,8
1,7,1,50,50,3,8,9,11,4
1,7,1,51,51,3,7,4,12,11
1,7,1,52,52,1,7,3,9,11
1,7,1,53,53,3,12,5,8,9
1,7,1,54,54,8,1,11,9,7
1,7,1,55,55,undervote,undervote,undervote,undervote,undervote
1,7,1,56,56,undervote,undervote,undervote,undervote,undervote
1,7,1,57,57,8,12,9,1,7
1,7,1,58,58,3,4,5,9,7
1,7,1,59,59,undervote,undervote,undervote,undervote,undervote
1,7,1,60,60,1,7,12,4,5
1,7,1,61,61,undervote,undervote,undervote,undervote,undervote
1,7,1,62,62,11,3,5,7,1
1,7,1,63,63,7,3,12,9,8
1,7,1,64,64,7,1,3,5,9
1,7,1,65,65,undervote,undervote,undervote,undervote,undervote
1,7,1,66,66,7,12,1,8,11
1,7,1,67,67,3,9,4,5,7
1,7,1,68,68,3,1,9,11,5
1,7,1,69,69,8,7,11,5,9
1,7,1,70,70,4,12,7,3,11
1,7,1,71,71,undervote,undervote,undervote,undervote,undervote
1,7,1,72,72,7,4,3,8,12
1,7,1,73,73,8,12,11,3,5
1,7,1,74,74,3,7,11,1,8
1,7,1,75,75,9,3,1,7,11
1,7,1,76,76,1,4,12,11,3
1,7,1,77,77,1,4,3,9,11
1,7,1,78,78,undervote,undervote,undervote,undervote,undervote
1,7,1,79,79,4,11,1,8,7
1,7,1,80,80,11,8,1,4,9
1,7,1,81,81,8,9,3,4,1
1,7,1,82,82,12,1,5,9,3
1,7,1,83,83,11,3,4,12,1
1,7,1,84,84,3,11,7,5,1
1,7,1,85,85,1,7,4,12,3
1,7,1,86,86,4,8,11,7,3
1,7,1,87,87,5,4,9,12,8
1,7,1,88,88,4,3,8,1,12
1,7,1,89,89,11,7,4,12,5
1,7,1,90,90,7,3,5,8,11
1,7,1,91,91,1,5,7,9,12
1,7,1,92,92,11,12,4,5,8
1,7,1,93,93,4,7,9,11,1
1,7,1,94,94,12,8,9,11,1
1,7,1,95,95,5,4,12,1,7
1,7,1,96,96,8,1,11,7,12
1,7,1,97,97,11,8,3,4,7
1,7,1,98,98,5,11,7,12,9
1,7,1,99,99,undervote,undervote,undervote,undervote,undervote
1,7,1,100,100,9,1,4,3,7
1,39,1,1,1,11,4,7,1,12
1,39,1,2,2,11,5,8,7,4
1,39,1,3,3,7,3,8,11,1
1,39,1,4,4,4,7,11,5,12
1,39,1,5,5,12,1,11,4,8
1,39,1,6,6,8,12,5,7,1
1,39,1,7,7,9,11,12,5,4
1,39,1,8,8,undervote,undervote,undervote,undervote,undervote
1,39,1,9,9,9,1,11,5,8
1,39,1,10,10,3,11,8,9,12
1,39,1,11,11,7,11,4,3,9
1,39,1,12,12,12,3,7,4,8
1,39,1,13,13,8,1,3,4,11
1,39,1,14,14,12,7,8,4,11
1,39,1,15,15,4,1,9,7,8
1,39,1,16,16,undervote,undervote,undervote,undervote,undervote
1,39,1,17,17,4,9,7,11,12
1,39,1,18,18,8,5,overvote,11,12
1,39,1,19,19,12,7,8,3,9
1,39,1,20,20,7,4,11,3,overvote
1,39,1,21,21,9,3,7,5,12
1,39,1,22,22,9,4,3,8,1
1,39,1,23,23,11,12,7,3,1
1,39,1,24,24,11,5,12,3,4
1,39,1,25,25,9,1,7,5,4
1,39,1,26,26,3,7,1,12,8
1,39,1,27,27,9,8,11,1,4
1,39,1,28,28,12,8,7,3,4
1,39,1,29,29,11,4,8,1,3
1,39,1,30,30,3,5,11,7,1
1,39,1,31,31,9,3,8,7,4
1,39,1,32,32,1,4,7,3,9
1,39,1,33,33,8,11,1,3,4
1,39,1,34,34,5,1,8,9,7
1,39,1,35,35,5,9,7,1,11
1,39,1,36,36,3,11,8,9,7
1,39,1,37,37,9,5,4,11,8
1,39,1,38,38,11,12,3,5,4
1,39,1,39,39,12,4,1,9,7
1,39,1,40,40,5,12,3,9,8
1,39,1,41,41,8,11,4,12,9
1,39,1,42,42,5,3,12,7,1
1,39,1,43,43,9,7,12,1,3
1,39,1,44,44,9,overvote,11,12,7
1,39,1,45,45,5,3,8,11,9
1,39,1,46,46,1,3,5,8,7
1,39,1,47,47,1,12,3,5,4
1,39,1,48,48,3,9,8,12,11
1,39,1,49,49,5,8,4,7,3
1,39,1,50,50,7,9,12,8,4
1,39,1,51,51,11,1,9,5,8
1,39,1,52,52,1,5,3,11,12
1,39,1,53,53,7,8,12,9,1
1,39,1,54,54,9,1,3,7,12
1,39,1,55,55,8,4,3,11,12
1,39,1,56,56,7,11,5,overvote,3
1,39,1,57,57,9,3,11,7,1
1,39,1,58,58,8,9,1,5,12
1,39,1,59,59,7,3,4,8,12
1,39,1,60,60,undervote,undervote,undervote,undervote,undervote
1,39,1,61,61,3,7,11,4,1
1,39,1,62,62,9,12,11,8,7
1,39,1,63,63,undervote,undervote,undervote,undervote,undervote
1,39,1,64,64,11,9,7,8,5
1,39,1,65,65,8,7,overvote,8,5
1,39,1,66,66,11,9,5,7,8
1,39,1,67,67,undervote,undervote,undervote,undervote,undervote
1,39,1,68,68,1,4,9,5,7
1,39,1,69,69,1,3,8,11,4
1,39,1,70,70,12,5,11,8,1
1,39,1,71,71,5,9,7,11,1
1,39,1,72,72,12,7,9,4,8
1,39,1,73,73,9,1,4,8,12
1,39,1,74,74,3,5,7,12,4
1,39,1,75,75,8,7,12,5,9
1,39,1,76,76,12,3,1,5,9
1,39,1,77,77,8,11,1,12,4
1,39,1,78,78,11,12,1,8,4
1,39,1,79,79,7,11,9,8,12
1,39,1,80,80,8,7,1,12,4
1,39,1,81,81,7,4,3,8,5
1,39,1,82,82,undervote,undervote,undervote,undervote,undervote
1,39,1,83,83,8,3,4,11,5
1,39,1,84,84,5,8,12,7,3
1,39,1,85,85,8,5,1,3,4
1,39,1,86,86,7,12,1,4,3
1,39,1,87,87,9,1,11,4,7
1,39,1,88,88,3,12,11,4,9
1,39,1,89,89,11,12,7,5,9
1,39,1,90,90,5,1,9,4,7
1,39,1,91,91,5,11,12,3,7
1,39,1,92,92,12,3,8,11,1
1,39,1,93,93,3,12,11,9,8
1,39,1,94,94,4,9,7,8,12
1,39,1,95,95,3,9,5,11,8
1,39,1,96,96,8,3,5,9,4
1,39,1,97,97,8,3,4,11,7
1,39,1,98,98,3,1,11,9,12
1,39,1,99,99,7,5,3,11,1
1,39,1,100,100,4,7,3,5,11
1,31,1,1,1,8,1,5,9,11
1,31,1,2,2,5,7,11,8,4
1,31,1,3,3,7,4,12,5,9
1,31,1,4,4,7,12,9,5,1
1,31,1,5,5,7,3,9,11,1
1,31,1,6,6,8,5,9,12,7
1,31,1,7,7,8,1,5,11,3
1,31,1,8,8,8,5,1,11,4
1,31,1,9,9,3,5,11,9,1
1,31,1,10,10,12,9,5,7,11
1,31,1,11,11,4,5,3,7,11
1,31,1,12,12,3,1,12,9,8
1,31,1,13,13,4,1,8,9,11
1,31,1,14,14,12,3,8,11,1
1,31,1,15,15,1,11,3,9,5
1,31,1,16,16,3,11,8,1,12
1,31,1,17,17,8,5,4,9,3
1,31,1,18,18,3,7,11,1,12
1,31,1,19,19,8,3,11,12,9
1,31,1,20,20,undervote,undervote,undervote,undervote,undervote
1,31,1,21,21,3,7,4,5,12
1,31,1,22,22,1,11,4,7,12
1,31,1,23,23,9,1,4,5,3
1,31,1,24,24,9,1,3,11,8
1,31,1,25,25,12,11,3,4,1
1,31,1,26,26,7,5,11,4,12
1,31,1,27,27,8,12,3,11,7
1,31,1,28,28,3,12,11,9,4
1,31,1,29,29,9,8,7,3,4
1,31,1,30,30,8,12,5,11,1
1,31,1,31,31,9,12,1,5,8
1,31,1,32,32,11,7,4,8,5
1,31,1,33,33,9,7,8,12,3
1,31,1,34,34,undervote,undervote,undervote,undervote,undervote
1,31,1,35,35,1,7,11,12,8
1,31,1,36,36,12,3,8,9,4
1,31,1,37,37,5,9,1,7,11
1,31,1,38,38,7,11,3,overvote,5
1,31,1,39,39,12,1,9,8,3
1,31,1,40,40,8,9,1,11,12
1,31,1,41,41,3,11,12,9,7
1,31,1,42,42,undervote,undervote,undervote,undervote,undervote
1,31,1,43,43,4,12,7,3,8
1,31,1,44,44,4,1,8,5,3
1,31,1,45,45,undervote,undervote,undervote,undervote,undervote
1,31,1,46,46,11,4,12,7,9
1,31,1,47,47,11,1,4,12,5
1,31,1,48,48,11,4,9,5,1
1,31,1,49,49,8,11,4,1,7
1,31,1,50,50,8,12,4,5,3
1,31,1,51,51,3,12,8,1,9
1,31,1,52,52,1,5,8,9,7
1,31,1,53,53,undervote,undervote,undervote,undervote,undervote
1,31,1,54,54,11,8,7,3,5
1,31,1,55,55,7,8,12,9,1
1,31,1,56,56,7,9,4,12,1
1,31,1,57,57,12,9,7,3,5
1,31,1,58,58,4,5,7,11,8
1,31,1,59,59,12,7,9,3,8
1,31,1,60,60,8,3,7,12,1
1,31,1,61,61,11,3,8,1,7
1,31,1,62,62,11,7,9,5,8
1,31,1,63,63,4,12,1,7,3
1,31,1,64,64,11,7,9,3,1
1,31,1,65,65,7,1,8,11,12
1,31,1,66,66,11,7,4,12,3
1,31,1,67,67,7,11,3,8,4
1,31,1,68,68,11,7,9,1,8
1,31,1,69,69,8,7,11,4,5
1,31,1,70,70,4,11,12,8,9
1,31,1,71,71,7,8,12,9,5
1,31,1,72,72,7,12,4,11,5
1,31,1,73,73,9,5,3,7,4
1,31,1,74,74,3,5,9,4,1
1,31,1,75,75,7,5,4,12,8
1,31,1,76,76,12,7,8,3,9
1,31,1,77,77,1,3,12,8,4
1,31,1,78,78,3,7,12,1,9
1,31,1,79,79,9,1,11,5,7
1,31,1,80,80,11,7,5,3,9
1,31,1,81,81,7,12,5,3,11
1,31,1,82,82,7,5,1,4,9
1,31,1,83,83,4,5,3,1,11
1,31,1,84,84,12,8,7,4,3
1,31,1,85,85,11,9,1,4,8
1,31,1,86,86,undervote,undervote,undervote,undervote,undervote
1,31,1,87,87,8,3,1,12,11
1,31,1,88,88,4,8,9,1,11
1,31,1,89,89,11,7,5,9,12
1,31,1,90,90,7,4,1,8,5
1,31,1,91,91,4,8,9,1,11
1,31,1,92,92,11,3,1,4,8
1,31,1,93,93,11,1,12,4,7
1,31,1,94,94,11,7,1,8,5
1,31,1,95,95,11,4,1,7,8
1,31,1,96,96,9,5,12,1,8
1,31,1,97,97,8,9,5,7,3
1,31,1,98,98,5,11,12,1,8
1,31,1,99,99,1,12,4,11,3
1,31,1,100,100,3,9,1,12,4
1,6,1,1,1,11,9,3,8,5
1,6,1,2,2,3,11,4,8,7
1,6,1,3,3,7,4,3,9,5
1,6,1,4,4,4,5,12,3,1
1,6,1,5,5,11,12,9,8,4
1,6,1,6,6,12,8,3,4,9
1,6,1,7,7,8,1,4,12,3
1,6,1,8,8,4,7,12,1,9
1,6,1,9,9,7,4,1,11,12
1,6,1,10,10,1,7,11,8,9
1,6,1,11,11,12,9,1,8,5
1,6,1,12,12,1,5,4,11,7
1,6,1,13,13,11,7,3,4,1
1,6,1,14,14,3,4,1,8,11
1,6,1,15,15,7,8,9,3,5
1,6,1,16,16,5,1,12,4,3
1,6,1,17,17,8,7,4,3,5
1,6,1,18,18,8,3,12,4,7
1,6,1,19,19,8,11,12,5,1
1,6,1,20,20,4,3,7,5,12
1,6,1,21,21,11,5,3,9,8
1,6,1,22,22,5,7,8,9,1
1,6,1,23,23,12,4,7,9,5
1,6,1,24,24,4,5,7,12,3
1,6,1,25,25,5,1,3,7,4
1,6,1,26,26,3,5,1,8,12
1,6,1,27,27,12,4,7,11,8
1,6,1,28,28,8,7,4,5,12
1,6,1,29,29,11,7,3,9,12
1,6,1,30,30,3,5,4,12,7
1,6,1,31,31,undervote,undervote,undervote,undervote,undervote
1,6,1,32,32,4,8,12,3,5
1,6,1,33,33,11,7,12,4,3
1,6,1,34,34,4,7,11,8,12
1,6,1,35,35,4,5,3,11,overvote
1,6,1,36,36,1,8,4,5,7
1,6,1,37,37,12,4,8,9,5
1,6,1,38,38,4,3,8,5,7
1,6,1,39,39,1,4,9,undervote,12
1,6,1,40,40,5,1,8,11,12
1,6,1,41,41,4,1,8,12,9
1,6,1,42,42,11,7,1,3,12
1,6,1,43,43,3,5,12,7,1
1,6,1,44,44,5,1,8,3,11
1,6,1,45,45,9,1,7,12,4
1,6,1,46,46,4,7,9,5,8
1,6,1,47,47,11,8,7,4,12
1,6,1,48,48,1,9,4,5,11
1,6,1,49,49,5,4,9,3,7
1,6,1,50,50,1,7,4,8,9
1,6,1,51,51,11,4,5,9,12
1,6,1,52,52,8,9,3,7,1
1,6,1,53,53,4,12,11,3,1
1,6,1,54,54,11,12,1,5,9
1,6,1,55,55,5,8,9,12,11
1,6,1,56,56,12,8,9,7,3
1,6,1,57,57,12,3,1,11,4
1,6,1,58,58,4,1,9,7,12
1,6,1,59,59,5,3,11,12,7
1,6,1,60,60,5,3,1,7,9
1,6,1,61,61,9,1,3,11,12
1,6,1,62,62,4,11,12,7,8
1,6,1,63,63,5,8,7,9,11
1,6,1,64,64,3,4,11,5,8
1,6,1,65,65,3,4,7,11,9
1,6,1,66,66,undervote,undervote,undervote,undervote,undervote
1,6,1,67,67,7,3,1,5,11
1,6,1,68,68,7,4,11,3,8
1,6,1,69,69,4,11,3,9,12
1,6,1,70,70,11,5,9,3,12
1,6,1,71,71,9,12,5,8,7
1,6,1,72,72,11,3,12,8,5
1,6,1,73,73,7,5,3,4,11
1,6,1,74,74,11,12,7,9,3
1,6,1,75,75,7,1,12,11,5
1,6,1,76,76,8,3,1,7,5
1,6,1,77,77,1,9,5,8,12
1,6,1,78,78,12,4,7,1,11
1,6,1,79,79,4,11,8,7,9
1,6,1,80,80,4,1,5,11,7
1,6,1,81,81,5,12,4,7,1
1,6,1,82,82,5,9,7,12,11
1,6,1,83,83,1,3,12,7,4
1,6,1,84,84,3,12,11,9,8
1,6,1,85,85,4,9,5,8,12
1,6,1,86,86,4,7,11,8,3
1,6,1,87,87,undervote,undervote,undervote,undervote,undervote
1,6,1,88,88,11,1,12,3,4
1,6,1,89,89,7,9,4,3,12
1,6,1,90,90,9,12,4,8,11
1,6,1,91,91,9,12,7,5,1
1,6,1,92,92,4,5,9,12,8
1,6,1,93,93,3,8,1,12,9
1,6,1,94,94,9,11,5,12,4
1,6,1,95,95,8,12,9,11,1
1,6,1,96,96,8,3,11,12,5
1,6,1,97,97,8,5,1,4,11
1,6,1,98,98,3,4,9,8,5
1,6,1,99,99,9,7,11,8,12
1,6,1,100,100,12,3,1,9,7
1,30,1,1,1,3,7,8,4,9
1,30,1,2,2,4,12,9,7,5
1,30,1,3,3,8,1,12,7,4
1,30,1,4,4,1,5,3,8,4
1,30,1,5,5,4,11,7,5,9
1,30,1,6,6,11,4,8,9,5
1,30,1,7,7,1,5,11,9,7
1,30,1,8,8,3,1,11,9,12
1,30,1,9,9,7,3,11,12,1
1,30,1,10,10,3,5,8,7,9
1,30,1,11,11,9,4,5,7,12
1,30,1,12,12,9,3,4,1,11
1,30,1,13,13,4,1,5,11,9
1,30,1,14,14,undervote,undervote,undervote,undervote,undervote
1,30,1,15,15,11,1,8,5,7
1,30,1,16,16,12,4,9,1,8
1,30,1,17,17,8,7,9,11,3
1,30,1,18,18,7,12,5,9,3
1,30,1,19,19,9,7,5,4,8
1,30,1,20,20,1,8,5,7,4
1,30,1,21,21,3,9,5,12,11
1,30,1,22,22,3,4,8,12,9
1,30,1,23,23,1,7,8,4,5
1,30,1,24,24,1,11,4,8,12
1,30,1,25,25,4,9,12,11,5
1,30,1,26,26,11,4,5,7,3
1,30,1,27,27,7,1,9,8,12
1,30,1,28,28,8,7,9,5,1
1,30,1,29,29,undervote,undervote,undervote,undervote,undervote
1,30,1,30,30,4,11,9,7,12
1,30,1,31,31,12,7,11,1,4
1,30,1,32,32,4,12,5,8,3
1,30,1,33,33,11,3,1,12,7
1,30,1,34,34,undervote,undervote,undervote,undervote,undervote
1,30,1,35,35,11,8,5,4,3
1,30,1,36,36,3,12,8,1,5
1,30,1,37,37,7,3,12,1,4
1,30,1,38,38,undervote,undervote,undervote,undervote,undervote
1,30,1,39,39,12,8,7,9,5
1,30,1,40,40,9,12,1,7,4
1,30,1,41,41,4,5,9,11,7
1,30,1,42,42,4,11,7,9,5
1,30,1,43,43,9,3,7,11,1
1,30,1,44,44,11,12,8,3,7
1,30,1,45,45,7,4,8,9,11
1,30,1,46,46,7,1,3,12,5
1,30,1,47,47,7,4,3,1,5
1,30,1,48,48,7,12,3,11,5
1,30,1,49,49,1,11,8,9,12
1,30,1,50,50,12,8,11,7,4
1,30,1,51,51,12,3,4,5,8
1,30,1,52,52,8,9,11,7,3
1,30,1,53,53,4,11,7,1,3
1,30,1,54,54,8,7,5,4,1
1,30,1,55,55,12,3,1,7,9
1,30,1,56,56,12,7,4,9,1
1,30,1,57,57,4,11,7,3,8
1,30,1,58,58,1,8,7,3,5
1,30,1,59,59,1,8,7,11,9
1,30,1,60,60,undervote,undervote,undervote,undervote,undervote
1,30,1,61,61,9,11,4,5,3
1,30,1,62,62,4,3,12,5,11
1,30,1,63,63,undervote,undervote,undervote,undervote,undervote
1,30,1,64,64,1,4,11,7,12
1,30,1,65,65,4,3,11,12,1
1,30,1,66,66,3,4,11,7,5
1,30,1,67,67,8,12,3,1,4
1,30,1,68,68,8,12,11,4,5
1,30,1,69,69,1,7,12,4,8
1,30,1,70,70,12,9,11,3,4
1,30,1,71,71,4,9,1,8,7
1,30,1,72,72,undervote,undervote,undervote,undervote,undervote
1,30,1,73,73,5,9,11,7,12
1,30,1,74,74,3,7,12,1,8
1,30,1,75,75,9,7,12,3,11
1,30,1,76,76,3,7,8,9,4
1,30,1,77,77,11,8,1,7,12
1,30,1,78,78,7,1,11,8,3
1,30,1,79,79,11,8,9,4,12
1,30,1,80,80,11,overvote,12,7,3
1,30,1,81,81,9,3,1,11,7
1,30,1,82,82,undervote,undervote,undervote,undervote,undervote
1,30,1,83,83,3,1,9,4,7
1,30,1,84,84,8,3,1,12,11
1,30,1,85,85,8,9,11,3,4
1,30,1,86,86,12,11,9,3,8
1,30,1,87,87,1,4,5,11,9
1,30,1,88,88,undervote,undervote,undervote,undervote,undervote
1,30,1,89,89,8,4,12,3,9
1,30,1,90,90,7,5,1,8,4
1,30,1,91,91,8,4,1,11,7
1,30,1,92,92,8,4,9,11,7
1,30,1,93,93,9,5,12,1,8
1,30,1,94,94,8,1,9,11,7
1,30,1,95,95,1,4,3,8,7
1,30,1,96,96,1,11,5,8,7
1,30,1,97,97,11,5,1,12,8
1,30,1,98,98,11,5,12,1,3
1,30,1,99,99,8,7,12,3,9
1,30,1,100,100,7,8,11,3,12
1,4,1,1,1,12,8,5,9,11
1,4,1,2,2,9,8,5,1,11
1,4,1,3,3,7,5,3,12,11
1,4,1,4,4,9,12,3,8,4
1,4,1,5,5,4,11,3,1,12
1,4,1,6,6,7,1,9,12,8
1,4,1,7,7,3,1,7,9,5
1,4,1,8,8,11,5,7,3,1
1,4,1,9,9,9,8,4,3,5
1,4,1,10,10,5,4,11,3,8
1,4,1,11,11,5,12,4,3,7
1,4,1,12,12,12,8,5,11,3
